system:index,Block,BlockID,FragSize,Hunted,PointID,Site,SiteID,SizeClass,Year,m_evi_2000_2010_h12_16d,m_evi_2000_2010_h12_full,m_evi_2000_2010_h13_16d,m_evi_2000_2010_h13_full,m_evi_2005_2015_h12_16d,m_evi_2005_2015_h12_full,m_evi_2005_2015_h13_16d,m_evi_2005_2015_h13_full,m_ndvi_2000_2010_h12_16d,m_ndvi_2000_2010_h12_full,m_ndvi_2000_2010_h13_16d,m_ndvi_2000_2010_h13_full,m_ndvi_2005_2015_h12_16d,m_ndvi_2005_2015_h12_full,m_ndvi_2005_2015_h13_16d,m_ndvi_2005_2015_h13_full,m_reanalysis,m_sr_2000_2010_h12_16d,m_sr_2000_2010_h12_full,m_sr_2000_2010_h13_16d,m_sr_2000_2010_h13_full,m_sr_2005_2015_h12_16d,m_sr_2005_2015_h12_full,m_sr_2005_2015_h13_16d,m_sr_2005_2015_h13_full,m_tcg_2000_2010_h12_16d,m_tcg_2000_2010_h12_full,m_tcg_2000_2010_h13_16d,m_tcg_2000_2010_h13_full,m_tcg_2005_2015_h12_16d,m_tcg_2005_2015_h12_full,m_tcg_2005_2015_h13_16d,m_tcg_2005_2015_h13_full,.geo
00000000000000000078,Cockaponset,CP,189.202,true,CP_CPM_10,Cockaponset_Medium,CPM,medium,2017,-2.067137185932542,-1.8951642075789463,-2.029251100856489,-1.786024759095329,-2.6535912936155674,-2.2410644900326466,-2.7470576511023674,-2.20989674532863,-1.5054232594262724,-1.3265481587304642,-1.5284463763559257,-1.2585579188440243,-1.634137298224609,-1.3890205634739738,-1.991705148293973,-1.5678199046821457,-2.105514717102051,-2.0111340041300307,-1.8454679339116886,-1.7623415468378691,-1.5496597679572082,-3.0747064085745675,-2.5841780161844943,-2.8071366792957084,-2.196906086745019,-2.1149755968330375,-1.904992702825969,-2.1659257542475814,-1.8521941571745049,-2.933163619022034,-2.484328566583256,-3.2348004992334305,-2.609936984085212,"{""type"":""Point"",""coordinates"":[-72.53634398673887,41.431813242810286]}"
00000000000000000004,Meshomasic,MM,144.228,true,MM_GHM_5,GoodaleHillRd_medium,GHM,medium,2017,-1.6774867548805261,-1.5948603322153416,-1.416916098206624,-1.4263051913391325,-1.5371297870284086,-1.4590386475687291,-1.4649844994430656,-1.3057393019766148,-1.1440827431227043,-0.9668627409879785,-1.0451309119859,-0.9378008486975081,-1.3336429878155072,-1.0702536433272762,-1.5649898874965849,-1.113725324665584,-1.9613917957652698,-1.9652128532018478,-1.7402357982690582,-1.5237584808204039,-1.3974093592652708,-2.9086254687756985,-2.1526520916517935,-2.4148220543825802,-1.6855014437496727,-1.8674832910521788,-1.693087920447015,-1.6298007046961709,-1.5240420323702117,-1.8600641298533005,-1.7943290987039702,-1.8449885940897301,-1.6663185975937813,"{""type"":""Point"",""coordinates"":[-72.50315935669913,41.686909495875824]}"
00000000000000000005,Meshomasic,MM,144.228,true,MM_GHM_6,GoodaleHillRd_medium,GHM,medium,2017,-1.9648203076116153,-1.6172650512283653,-1.7043366921588177,-1.4249203054827586,-2.0387519920005577,-1.765967872395779,-1.8960599643710885,-1.7088365020762126,-0.968490329366438,-0.8378642724938917,-0.8536438883326223,-0.7791060219606928,-1.343858265209623,-1.0334184319444355,-1.5876881597212154,-1.169333230473995,-1.4849446296691895,-2.276643055047677,-1.886298966229602,-1.749201972287438,-1.5260225061596038,-3.1211173719873235,-2.423866298611165,-2.6383549672502538,-2.0777803786993596,-2.1703664593862717,-1.8411765975743655,-1.951792475068877,-1.6750597018443412,-2.373502178075831,-2.0605759311114284,-2.3250632160436373,-2.0668166912562933,"{""type"":""Point"",""coordinates"":[-72.50337339354968,41.688024271139184]}"
00000000000000000006,Meshomasic,MM,144.228,true,MM_GHM_7,GoodaleHillRd_medium,GHM,medium,2017,-2.1344696281280835,-1.86159338331972,-1.9740976445209646,-1.751597275823555,-1.656314571317851,-1.523059472354745,-1.8499360748779679,-1.7196836206970516,-1.5092428633227624,-1.2428942319429364,-1.5203302699919061,-1.2745537924658425,-1.2378869108630688,-1.0165636162647784,-1.7260192019782927,-1.3478221849653829,-2.1648233201768665,-3.0510480051177904,-2.327030166590194,-2.4249948388289364,-1.8937773826427264,-3.024680199765359,-2.314984414261331,-2.636756597585971,-1.9798748947434277,-2.3672953172676507,-2.1247661499876904,-2.240252253859676,-2.0408423197729224,-2.005264755689356,-1.8715690494509212,-2.2908050196653957,-2.138579356170542,"{""type"":""Point"",""coordinates"":[-72.50197769491996,41.68760511564016]}"
00000000000000000007,Meshomasic,MM,97.3906,true,MM_GHS_6,GoodaleHillRd_small,GHS,small,2017,-1.8739408499046282,-1.4527457144313307,-1.4159515716072792,-1.2427503784373006,-1.635069683488735,-1.6399491693005948,-1.4404796814305685,-1.4388060726155996,-1.065557285455427,-0.8616635959665544,-0.833955417609492,-0.7908123938319749,-1.394353873431969,-1.1435062223770787,-1.439616485754075,-1.0817116432943803,-1.429114818572998,-1.5878392556262928,-1.6224516285213824,-1.1521151958636533,-1.2940526723536614,-2.8462670050167946,-2.12328351897883,-2.359866106497424,-1.6760630018242628,-2.049270877578166,-1.5559264259568957,-1.653626446544276,-1.4020295160814469,-1.9304070993155193,-1.9013819030226675,-1.8328809441231233,-1.7578482169510914,"{""type"":""Point"",""coordinates"":[-72.50274911940221,41.69515437372363]}"
00000000000000000008,Meshomasic,MM,97.3906,true,MM_GHS_7,GoodaleHillRd_small,GHS,small,2017,-1.7646108505908167,-1.3243961660750245,-1.371401711042455,-1.1262837010334146,-1.4262210330955307,-1.4589107885718025,-1.3304881759700937,-1.2648879343651782,-1.0127779806600625,-0.6822271793847916,-0.8588824386282077,-0.6164571177829214,-1.1750257486951148,-0.9800207300934771,-1.2759097731907196,-0.904709184858353,-1.3406658172607422,-1.6283755220630547,-1.4022800508539506,-1.2467681349907325,-1.0870892568618509,-2.350087765656131,-1.8594165216393201,-1.980584928627963,-1.4340382098969138,-1.68121103544934,-1.2504070093219473,-1.3309516577083937,-1.086167785473846,-1.6013915516633819,-1.5775174680952455,-1.5633714379071855,-1.435837585783694,"{""type"":""Point"",""coordinates"":[-72.50131774796405,41.69550218360581]}"
00000000000000000009,Meshomasic,MM,97.3906,true,MM_GHS_8,GoodaleHillRd_small,GHS,small,2017,-3.1173752816464755,-2.8005151872046565,-2.9130651861736823,-2.6090329776438312,-2.3909082717237595,-2.4846604987854737,-2.5948231545318445,-2.5660391512442757,-1.555672103324017,-1.22683694025374,-1.5394764674697314,-1.1314968982090399,-1.9045543723914025,-1.474732452908012,-2.2936541073806156,-1.5796002470115993,-2.3902440071105957,-2.378900312547913,-1.9873139422995907,-2.053543957303586,-1.6509213895394572,-3.05004449082813,-2.2489993712353997,-2.7841873050633192,-1.9241437298680237,-3.2379724408694015,-2.8978813883463515,-3.0763105928364003,-2.7912130374952127,-2.5237760106997498,-2.635695147471551,-2.7952508798330116,-2.8118335923380653,"{""type"":""Point"",""coordinates"":[-72.5013043706609,41.69363382026441]}"
0000000000000000007c,Cockaponset,CP,2.97,true,CP_HRS_8,Hubbard_Road,HRS,small,2017,-1.6930159939866853,-1.5352282762219565,-1.0384641954975944,-0.9357443611788525,-0.9050549227508863,-0.930742904259394,-0.486313035136752,-0.505722692090283,-1.0229483715495542,-0.8917807505405095,-0.7959474906887384,-0.5778860335268232,-0.6506062728452511,-0.4628835511176202,-0.6998086255862738,-0.38159453096149915,-1.0326967239379883,-0.5878532982287823,-0.8084738419363514,-0.23349469199271647,-0.44809250327270067,-1.392039754121482,-1.1055092387044008,-0.9076048023421476,-0.6602331469159893,-1.8510601262314668,-1.6182520377441967,-1.1303833726683943,-0.9957074909370595,-1.2445430928700678,-1.2453588922349739,-0.7702040223407077,-0.7403502559853848,"{""type"":""Point"",""coordinates"":[-72.54445509155508,41.46894863638339]}"
0000000000000000007d,Cockaponset,CP,2.97,true,CP_HRS_9,Hubbard_Road,HRS,small,2017,-2.3679834699585123,-2.2588929915409746,-2.0241491477533473,-1.9097484108803717,-2.138053406862423,-2.092243255106983,-2.104410878593378,-2.0833235404136183,-1.3729508831387205,-1.3635556167445664,-1.3486610780947552,-1.2159134532076596,-1.1607783465326267,-1.1040414311394877,-1.7090153421478187,-1.4784483871019143,-2.9002142513499543,-2.0195366088442195,-1.87649159571827,-1.7637749626704298,-1.5647669842658865,-2.856889212982545,-2.369270209599323,-2.5652254834188635,-2.177808905334937,-2.6274164290010815,-2.2612323454274437,-2.2986588287123384,-1.9483206733024214,-2.470286190917969,-2.3574645534520444,-2.469561910491092,-2.3977334474889025,"{""type"":""Point"",""coordinates"":[-72.54249754619262,41.46690190899985]}"
0000000000000000007b,Cockaponset,CP,2.97,true,CP_HRS_10,Hubbard_Road,HRS,small,2017,-1.3546342902665582,-1.4969277630023914,-1.1995202626149581,-1.3024104265982492,-1.243603491542469,-1.2600925510146634,-1.1446756159176295,-1.1699906150617436,-0.7389630760379058,-0.8881576895142371,-0.7055538073112313,-0.7350174684875098,-0.9142174839753378,-0.791294777804782,-1.0246658828250805,-0.8338847800185297,-1.9540081024169922,-0.6974115871593306,-1.1522152252063549,-0.5841747141688493,-0.8857070818463842,-1.353377249950023,-1.0766708509248668,-1.1356488176713864,-0.876387631040978,-1.0594431032014962,-1.2725011784034077,-0.9987973336991833,-1.1299654037954066,-1.406008155224579,-1.3604612810065508,-1.422422983160259,-1.3741366299866873,"{""type"":""Point"",""coordinates"":[-72.54582849467954,41.46664774023981]}"
0000000000000000007e,Coventry,CV,44.05,true,CV_LFS_5,Lee_Farm,LFS,small,2017,-0.6231053798855276,-0.39043909316772,-0.35100248429441433,-0.0016741980065226785,-0.38400334198460473,-0.40545351981487904,-0.07142222382943259,-0.07605563933412579,-0.13320072305531444,0.005520140905606503,0.03031507513338024,0.266899716708241,-0.3480264720006155,-0.26830414885893905,-0.11680246294365812,1.7035635734664344E-4,-0.019672323018312454,1.1862100288989752,0.5510492349138606,1.0160233992283874,0.7320106269991451,-0.08775385170549987,-0.04014137379328716,0.14868506364767728,0.20558564325309464,-0.5470137291546021,-0.2600636882619904,-0.3033410800996122,0.09073723349348944,-0.4992629042352706,-0.4356458381503184,-0.18826665521550398,-0.13131172784572828,"{""type"":""Point"",""coordinates"":[-72.34346111157102,41.7946190818218]}"
0000000000000000007f,Coventry,CV,44.05,true,CV_LFS_6,Lee_Farm,LFS,small,2017,-1.0775000305124796,-0.6349244541391887,-0.8148607315503649,-0.2811225495233959,-0.5959234181670372,-0.5186182736340693,-0.3264761936458492,-0.18991969959149763,-0.29863749381898336,-0.05394500488127943,-0.14230715547118025,0.20895954603205086,-0.6223298574705558,-0.40308554152875087,-0.5156600089589847,-0.135949603467346,-0.6085910797119141,0.8159927326993628,0.3948606475499087,0.7917069869382416,0.5503832381317607,-0.8278474278260581,-0.5614294573285348,-0.5286210257702136,-0.202741208638467,-1.0110466331657213,-0.5528548564922388,-0.772895214483705,-0.2183113389940271,-0.7536761865324377,-0.6153647304319458,-0.5129443979788275,-0.31085553692159895,"{""type"":""Point"",""coordinates"":[-72.34355029359207,41.79574277528727]}"
00000000000000000000,Coventry,CV,44.05,true,CV_LFS_7,Lee_Farm,LFS,small,2017,-0.9463506706179137,-0.6260376896435587,-0.5065288372735857,-0.16436646499048205,-0.3975656502394442,-0.43568071078448567,-0.11920057119804543,-0.03143471504195479,-0.28806542551842657,-0.08735362542530258,-0.011501932705611635,0.22113340022981728,-0.6085097693221255,-0.37518249235437173,-0.43573199410707397,-0.042072691865695094,-0.37728264596727157,1.025210170477109,0.332788601500163,0.9227393074179575,0.5175056363443192,-0.46278109741020196,-0.27219629896134456,-0.205195088762014,0.08512170611478266,-0.8004770135405793,-0.40400240542569554,-0.3978567531440355,0.004438048164212492,-0.48175065435020137,-0.4457533510841753,-0.23243630461445236,-0.07974130849341707,"{""type"":""Point"",""coordinates"":[-72.34219918597289,41.79523889686824]}"
0000000000000000000a,Meshomasic,MM,1013.14,true,MM_MML_5,MeshomasicTrails,MML,large,2017,-1.531504740095497,-1.203146231118389,-1.2401319913262345,-1.0516715900859146,-1.2295629485909756,-1.175888208945082,-1.1819371730982406,-1.1395218177076623,-1.0927356676019997,-0.7706293801812549,-0.9957914833910192,-0.7348706539326755,-1.0357876475447214,-0.7981847343105739,-1.2536090715273192,-0.9298171643463785,-1.2206517457962036,-1.8034283900037864,-1.3318402825480868,-1.3681112845593228,-1.034809701106269,-2.42925838125466,-1.8812905484869182,-2.241054521584904,-1.5990350990626092,-1.5599708674004744,-1.283612610076748,-1.2598075085107714,-1.134058194874954,-1.4925738400992137,-1.4172780610549467,-1.4638094171222529,-1.406193778329352,"{""type"":""Point"",""coordinates"":[-72.48196524939209,41.675182060105264]}"
0000000000000000000b,Meshomasic,MM,1013.14,true,MM_MML_6,MeshomasicTrails,MML,large,2017,-2.5513071945681856,-2.103802554278845,-2.23943906443639,-1.812543811060556,-2.0595867741143556,-1.8397309766265861,-2.070209863642823,-1.8120396440338278,-1.4048409278934102,-1.182636937425418,-1.2451503318987267,-0.9905470243194652,-1.4463991579546833,-1.1925131354119594,-1.6547125994233225,-1.2501711393357406,-2.0125519888741628,-2.6046511936352372,-1.855231154519418,-2.0055290852939436,-1.441512003795936,-2.8656140247116273,-2.32133777371806,-2.6570660700940247,-2.0453065457720183,-2.760427924167872,-2.2508738786771723,-2.4387241141432145,-1.975284485388435,-2.3959268296829537,-2.1423940336042175,-2.465039251172745,-2.17201698315266,"{""type"":""Point"",""coordinates"":[-72.48284815140067,41.67609171672016]}"
0000000000000000000c,Meshomasic,MM,1013.14,true,MM_MML_7,MeshomasicTrails,MML,large,2017,-1.6112333991225538,-1.470381117693627,-1.2589579094239893,-1.1399863336613192,-1.6530243191869092,-1.3911923803096757,-1.6253272811824802,-1.2663338987270008,-0.9480586090235052,-0.7502401711318709,-0.730002476091083,-0.5253484463118112,-1.1857611190004547,-0.9332572094525138,-1.4134965460269275,-0.957574461170814,-1.4487436930338542,-1.4781429018232708,-1.465655990848636,-1.0644999331581648,-1.0849433248211011,-2.4106042578738465,-1.8334137290545556,-2.2322288159959642,-1.5571199207501683,-1.6478474142914572,-1.5538053777303007,-1.2784851947491964,-1.2000750195973207,-1.8644627264792144,-1.6050954705269562,-1.8448785216187455,-1.492663024024305,"{""type"":""Point"",""coordinates"":[-72.48135881164882,41.676212112448596]}"
0000000000000000000e,Middletown,MT,439.155,true,MT_MPL_8,Millers_Pond,MPL,large,2017,-1.673077741882403,-1.5408806731891858,-1.5690794197703086,-1.4163361982564708,-1.6167938180680712,-1.51508189143709,-1.553389605772103,-1.403032490326845,-0.41533891329876915,-0.4562988199535566,-0.2378057399715535,-0.427417430526395,-0.7274655876646003,-0.7349279068098998,-1.1092301063457388,-0.8905541586802751,-2.9054533004760743,-0.8837323154225967,-1.2308121041226472,-0.7054271240064109,-1.0076839038827041,-1.8102912638147253,-1.6756731472834383,-1.871014788093853,-1.458046856942345,-1.8336988942485137,-1.6730883950014788,-1.6872068297662526,-1.517552177231655,-1.8051375033688455,-1.6986710390728905,-1.8436864502110781,-1.6162674144376663,"{""type"":""Point"",""coordinates"":[-72.63285676993965,41.47283697250199]}"
0000000000000000000f,Middletown,MT,439.155,true,MT_MPL_9,Millers_Pond,MPL,large,2017,-1.3636752825044351,-1.2709621870198817,-1.2503251332102563,-1.1640740787939032,-0.9637047069431797,-0.6867559870497519,-0.6958690806668296,-0.518533720214073,-0.49066150652110324,-0.5507111713373988,-0.20241353148923713,-0.43022375365000837,-0.5380759282950323,-0.5181701200766918,-0.4888620063729711,-0.4216229931975361,-1.8021045684814454,-0.8831314808226405,-1.3086987797743999,-0.6133061563412299,-1.0501243739796113,-1.5651269805893928,-1.4988234378077319,-1.2997404153594663,-1.2211703701197296,-1.3343055806144062,-1.2533067730555116,-1.1827158335460561,-1.158651294104689,-0.9434597731843082,-0.667921587167915,-0.7198540256495782,-0.5362489188231631,"{""type"":""Point"",""coordinates"":[-72.63114001603407,41.47500409561396]}"
0000000000000000000d,Middletown,MT,439.155,true,MT_MPL_10,Millers_Pond,MPL,large,2017,-1.276180131401341,-1.2548199454098965,-1.0799772536612822,-1.0867505141369096,-1.2566633962558582,-1.0442282432031773,-1.060869167848861,-0.9619548272179205,-0.6363851051560689,-0.67720936340812,-0.4075630848770693,-0.5578778642117597,-0.8448120237248472,-0.6607971579619163,-1.05005902544777,-0.7246774091537336,-1.5675267306241123,-1.3673405177829994,-1.4445682415181675,-1.0966351284589708,-1.1552591902551628,-2.0949254893354077,-1.6372579469733546,-1.909163658313216,-1.3838690251427286,-1.572171455173573,-1.4007508219957563,-1.3549467180657386,-1.2411329943833875,-1.4275308560883382,-1.2500069593697871,-1.278533226940844,-1.2069780537382544,"{""type"":""Point"",""coordinates"":[-72.6295079850485,41.472805758794614]}"
00000000000000000025,Scotland,SC,113.506,true,SC_MPM_5,MahoneyPond,MPM,medium,2017,-1.2582274536736655,-1.0661626603085672,-0.5879545316056584,-0.5552048188470821,-1.2578450657413989,-1.0318510449595002,-0.9521843334412081,-0.8336489347413419,-0.569812688910724,-0.600007562680194,-0.2565979036492382,-0.3339603343169615,-1.0860213447391145,-0.8679870846231961,-1.1655367029127723,-0.8907190328204901,-1.2234867269342595,-0.7045785526254044,-1.0435449460428114,-0.2958820546321975,-0.6732780120101082,-1.9558010990015966,-1.5697754145042093,-1.478409421084589,-1.2251240013805795,-1.2749700226522873,-1.077252417580003,-0.6165109537838018,-0.5640959113131182,-1.4247270288888731,-1.1957088252276804,-1.1415032267713359,-1.0072800630648728,"{""type"":""Point"",""coordinates"":[-72.13970694803486,41.62041538096684]}"
00000000000000000026,Scotland,SC,113.506,true,SC_MPM_6,MahoneyPond,MPM,medium,2017,-0.45627472315408274,-0.4713392436724284,-0.15070692047632783,-0.14958822180968637,-1.5911543063220865,-1.4258192278772643,-1.4077351735200665,-1.2749471279257167,-0.085848516086472,-0.24421273888446304,0.0698194287610066,-0.019600230486883106,-1.3592568661651936,-1.136943787376596,-1.3912639569946832,-1.1247325405930957,-0.45167903900146483,-0.03840650675817581,-0.5719391315262853,0.2186531536599964,-0.2814814883735982,-1.9142272290815967,-1.6424122359556546,-1.777375024037918,-1.4369568863021374,-0.4585551147499758,-0.47272007112360204,-0.176566340252236,-0.1508485120396597,-1.8931157048480949,-1.6609965520106358,-1.7590646452233814,-1.552058652114139,"{""type"":""Point"",""coordinates"":[-72.13823098558616,41.620598204110024]}"
00000000000000000027,Scotland,SC,113.506,true,SC_MPM_7,MahoneyPond,MPM,medium,2017,-2.1033903352344194,-2.032178985808684,-1.4500839132970504,-1.5580105229320795,-1.8028465213431015,-1.6515707102517367,-1.602652369974983,-1.5276342353124825,-1.3254120123046933,-1.2072325330666194,-0.9955081129067483,-1.0055753898443627,-1.5576751973175795,-1.2755510969668464,-1.7911634171439559,-1.4035235571514704,-1.5698981285095215,-2.0821901553721656,-1.994717408251015,-1.5269103976013152,-1.5739325450187065,-3.0490931644918082,-2.516580466259482,-2.342801398610298,-2.020454908584616,-2.151058049184615,-2.045059425342368,-1.4862953086362782,-1.5707083421612145,-2.0269014420948133,-1.8762683958842565,-1.8585624119815272,-1.7800862254653538,"{""type"":""Point"",""coordinates"":[-72.13875715951048,41.619545856261404]}"
00000000000000000016,Natchaug,NC,355.647,true,NC_MRL_5,Natchaug_MoonRoad,MRL,large,2017,-0.2507424208840291,-0.03736703677802318,0.1887814053006,0.3729453178873761,-0.6569363715384816,-0.4680380407568435,-0.42560510547097935,-0.3313633843078468,0.026014643623358532,0.040280296000192305,0.28946316988005477,0.266021570522173,-0.771129137199109,-0.631197123407487,-0.714203583101804,-0.5831816534446422,0.3927726149559021,0.7665181304478433,0.1426755204259442,1.0563812482115276,0.44280103390775133,-1.0146162239350303,-0.7868979842891228,-0.8308181328160914,-0.5757528971505255,-0.07759168924260725,0.13246874567706216,0.33751489866474943,0.5302266704408395,-0.8996874222220949,-0.5820326032641532,-0.7267765509030044,-0.4771147231993041,"{""type"":""Point"",""coordinates"":[-72.14644019062555,41.90868288676895]}"
00000000000000000017,Natchaug,NC,355.647,true,NC_MRL_6,Natchaug_MoonRoad,MRL,large,2017,-0.3432205152729879,-0.025505623692626267,0.05841228947063448,0.22834208388002133,-0.5162434628947993,-0.35481357020018484,-0.2291404126354547,-0.15780396382034492,-0.143845834222865,0.03631746186240903,0.1530025542249437,0.21624193297849814,-0.6335845547798908,-0.36865396418665813,-0.4969272670922579,-0.254305501695847,0.036406955298255474,0.8431623907437344,0.2527814507726194,0.9969066104005997,0.41839373919030176,-0.8124224010420038,-0.5298636118572049,-0.5205209165392347,-0.2936465639509951,-0.14415621184855665,0.23896124367517663,0.25141151941270234,0.47392247987564473,-0.6616055422016235,-0.3908737006123454,-0.42337888668699236,-0.2478134093326013,"{""type"":""Point"",""coordinates"":[-72.1454681065959,41.909547952373316]}"
